kind	count	slot_min	bytes	chars	first	text
dialog	1		29	14	TWN_ZOAH+039DFE	どうもやりずらいね、この街は
dialog	1		27	13	TWN_ZOAH+02B41D	どうも頼りないな、おまえは
dialog	1		25	12	TWN_CAMP+00F4DB	どうやって同調してるの？
dialog	1		39	19	BTL_A5_3+04F897	どうやって戦えばいいんだ、こんな奴！？
dialog	1		35	17	TWN_CARA+009CFC	どうやら、エンカクは助かりそうだよ
dialog	1		29	14	TWN_CARA+009C44	どうやら、ゾアが近いらしい…
dialog	1		37	18	TWN_CARA+016B4D	どうやら、一ヶ所に集まってるらしい…
dialog	1		35	17	TWN_CARA+00A110	どうやら、俺達の旅はまだ続きそうだ
dialog	1		37	18	TWN_CAMP+00E712	どうやら、旧世紀にも戦があったらしい
dialog	1		37	18	BTL_B2+04FDD0	どうやら不完全な状態で目覚めたようだ
dialog	1		15	7	TWN_ZOAH+03E9B1	どう思ったね？
dialog	1		33	16	TWN_CAMP+00F416	どう答えたらいいか、わからなくて
dialog	1		29	14	TWN_CARA+016A75	どう見ても帝国兵じゃないし…
dialog	1		31	15	BTL_B6_2+053C73	どこかそのあたりに降ろしてくれ
dialog	1		35	17	FLD_B6+00A1AD	どこかで、さっきの戦闘のダメージを
dialog	1		39	19	FLD_A5+00D4B5	どこかであれと同じような形をした遣物が
dialog	1		33	16	FLD_B6+009D59	どこかの水路のゲートを開いたな…
dialog	1		23	11	BTL_B2+04FF92	どこか近くに降りようぜ
dialog	1		29	14	FLD_B6+009DCD	どことなくドラゴンに似てる…
dialog	1		37	18	TWN_CARA+00689E	どこの誰かは知らんが無茶をしたものだ
dialog	1		13	6	TWN_ZOAH+02AD29	どちらも同じ
dialog	1		27	13	TWN_SEEK+00BC6C	どっちにしても、お断りだね
dialog	1		33	16	TWN_SEEK+01695E	どっちにしても、調査は後回しだよ
dialog	1		37	18	FLD_C8+0143DE	どんな所にあるのかさえわからないの…
dialog	1		31	15	BTL_A3_2+054EAD	な、何だ？ 怒っているのか！？
dialog	1		13	6	TWN_CARA+01741B	なあ、あんた
dialog	1		15	7	TWN_CAMP+00E226	なあ、エッジ…
dialog	1		15	7	TWN_ZOAH+02B15B	なあ、若いの…
dialog	1		21	10	TWN_ZOAH+0131D0	なあ、金貸してくれよ
dialog	1		33	16	TWN_CAMP+00D733	なあに、ほとんどが死んだ空洞だよ
dialog	1		33	16	TWN_ZOAH+02F955	ないけど…なんとかなるよ、きっと
dialog	1		10	5	TWN_ZOAH+02FD88	ないな…)
dialog	1		32	14	FLD_B5+0090CC	なお、ガーディアン<03>\nヌリシンハ<03>
dialog	1		96	46	BTL_T0+0553AC	なお、バーサークには\nレベルアップで得られる\n前述の4系統以外にも\n他の条件で得られるものがある。
dialog	1		10	5	TWN_CARA+00A07F	なかったよ
dialog	1		25	12	TWN_CARA+0063A9	なかなかいい狩りだった…
dialog	1		12	6	TWN_ZOAH+03E676	なさそうだが
dialog	1		33	16	BTL_X0+05E1C4	なぜ、クレイメンの味方をする！？
dialog	1		33	16	TWN_CAMP+00DFB1	なぜか、人間を目の仇にしてやがる
dialog	1		25	12	BTL_X0+05E12F	なぜだ！？ やめてくれ！
dialog	1		11	5	BTL_X0+05E37A	なぜ来た…
dialog	1		9	4	TWN_CAMP+010226	なだめる
dialog	1		14	7	FLD_A5+00D6A9	なってるはずだ
ui	1		6	5	MENUEN+0028A8	ななななな
dialog	1		9	4	TWN_CARA+01722E	なに…？
dialog	1		21	10	TWN_ZOAH+03379B	なに、心配せんでいい
dialog	1		29	14	BTL_B6+05B2A4	なにか手があるはずだ…来たぞ
dialog	1		39	19	TWN_CARA+00A3FB	なのに、俺はここでじっとしてるしかない
dialog	1		39	19	TWN_SEEK+009C26	なのにあんたは街を守ってくれなかった！
dialog	1		37	18	TWN_CARA+00A1E7	なら、「重力の道」には用心することだ
dialog	1		17	8	TWN_SEEK+018850	なら、いいけど…
dialog	1		29	14	TWN_ZOAH+018949	なら、どうすりゃいいんだよ？
dialog	1		37	18	TWN_SEEK+00E85E	なら、自分で調べに行ったらどうだい？
dialog	1		35	17	TWN_ZOAH+01AD99	ならば、それなりの対応を考えねばな
dialog	1		37	18	TWN_ZOAH+038E6C	ならば、それも神の思し召しでしょうな
dialog	1		17	8	FLD_B6+009DF6	なりそこないだ…
dialog	1		37	18	FLD_B6+00AFF9	なるべくお伺いを立てるようにするよ…
dialog	1		29	14	FLD_C8+013CFB	なるほど、こういうしかけか…
dialog	1		35	17	FLD_A3+00925E	なるほど、こうやって行きたい方向を
dialog	1		25	12	TWN_ZOAH+023483	なんか、うさんくせえなあ
dialog	1		33	16	TWN_CARA+00CD7B	なんか、みんな元気ないんだよなあ
dialog	1		39	19	TWN_ZOAH+01375C	なんか、働くのがバカらしくなってきたぜ
dialog	1		31	15	TWN_ZOAH+02F929	なんかあてがあるのか、おまえ？
dialog	1		23	11	TWN_CARA+0172FB	なんかの足しになるだろ
dialog	1		21	10	TWN_ZOAH+02FA79	なんか妙な奴だったな
dialog	1		39	19	TWN_ZOAH+03E70B	なんか無茶なこと頼まれたんじゃないか？
dialog	1		13	6	TWN_CARA+0171D9	なんか用か？
dialog	1		33	16	TWN_CARA+0069BC	なんせ、帝国に関わった男だからな
dialog	1		33	16	TWN_ZOAH+023380	なんたって、ドラゴンがいるからな
dialog	1		35	17	TWN_ZOAH+02391B	なんたって「護り火」の番人だからな
dialog	1		23	11	BTL_C8_2+04F270	なんだ、あの爆発は！？
dialog	1		37	18	TWN_ZOAH+03B614	なんだ、うちのじいちゃんかと思ったよ
dialog	1		19	9	TWN_ZOAH+01C0B6	なんだ、おまえは！
dialog	1		23	11	TWN_CARA+00C791	なんだ、つまんねえの！
dialog	1		27	13	TWN_ZOAH+022862	なんだ、ぼうずも飲むのか？
dialog	1		25	12	TWN_ZOAH+022B04	なんだ、やっぱりガキだな
dialog	1		21	10	TWN_ZOAH+0184D9	なんだ、ハンターかよ
dialog	1		23	11	TWN_CARA+00616D	なんだ、不信心な奴だな
dialog	1		21	10	TWN_ZOAH+02FB25	なんだ、不満そうだな
dialog	1		27	13	TWN_ZOAH+0135E7	なんだ、知らなかったのか？
dialog	1		31	15	TWN_ZOAH+023AB5	なんだ、知らねえのか、ぼうず？
dialog	1		23	11	TWN_SEEK+00E90A	なんだい、あの態度は！
dialog	1		19	9	TWN_ZOAH+038D0C	なんだい、あんた？
dialog	1		35	17	TWN_ZOAH+03E149	なんだか…得体が知れない感じだった
dialog	1		27	13	TWN_CAMP+00F25D	なんだか、感じが変わったね
dialog	1		27	13	BTL_A5_2+05AB1F	なんだかいやな予感がする…
dialog	1		13	6	TWN_ZOAH+01AE99	なんだって！
dialog	1		23	11	TWN_ZOAH+01C11B	なんだと？ 一体誰が…
dialog	1		35	17	TWN_ZOAH+02F476	なんだよ、じいちゃんは関係ないだろ
dialog	1		23	11	TWN_SEEK+00E7D2	なんだよ、その言い方？
dialog	1		17	8	TWN_ZOAH+013595	なんだよ、それ…
dialog	1		27	13	BTL_A5_2+05AA80	なんだ？ この青い奴は！？
dialog	1		31	15	BTL_A5_2+05AC8B	なんて奴だ！ 変形しやがった！
dialog	1		17	8	BTL_B2+04FE29	なんて生命力だ！
dialog	1		29	14	TWN_ZOAH+013516	なんで、おまえみたいな奴に…
dialog	1		37	18	TWN_SEEK+00EA4B	なんで、こんな世界を作ったんだろうね
dialog	1		35	17	TWN_ZOAH+018A6F	なんで、わざわざ外に出たがるんだ？
dialog	1		37	18	TWN_ZOAH+01E32F	なんでも、開放区の方に行ってるとか…
dialog	1		29	14	BTL_D2_2+05025A	なんとかこいつを止めないと…
dialog	1		25	12	FLD_A3+0092A2	なんとか飛んでくれそうだ
dialog	1		37	18	TWN_ZOAH+032E51	なんと言われても、取り引きはできんよ
dialog	1		4	2	TWN_ZOAH+013A60	な？
dialog	1		4	2	TWN_SEEK+0154F5	に…
dialog	1		27	13	TWN_CARA+00CA27	にいちゃん、知らないかい？
dialog	1		37	18	TWN_CARA+00CD3C	にいちゃんが薬をくれたって、ほんと？
dialog	1		12	6	TWN_CARA+0174E6	に会ったら…
dialog	1		94	45	FLD_A7+007165	に分けられる。\nレベルアップ時の能力の上がり方や\nバーサークの覚え方は\nタイプによって変化する。
dialog	1		12	6	TWN_SEEK+015EF2	に持っている
dialog	1		17	8	FLD_B6+00A67A	に関する報告…』
ui	1		2	1	FLAGEDIT+001381	ぬ
dialog	1		27	13	TWN_CARA+00CC1B	ねえ、ドラゴンって何なの？
dialog	1		11	5	FLD_C8+01483A	の1号機よ
dialog	1		11	5	FLD_C8+0148C8	の2号機よ
dialog	1		11	5	FLD_C8+014935	の3号機よ
dialog	1		11	5	FLD_C8+014983	の4号機よ
dialog	1		9	4	FLD_C8+0149C9	の5号機
dialog	1		11	5	FLD_C8+014A0F	の6号機よ
dialog	1		68	32	FLD_A7+007426	の\nバーサークは、\n各タイプに1種ずつ存在する\n専用バーサークである。
dialog	1		7	3	FLD_B6+00A5B8	の…』
dialog	1		7	3	FLD_B5+0090EC	の、…
dialog	1		17	8	FLD_C8+014952	のどこかにあるわ
dialog	1		4	2	TWN_SEEK+015445	のは
dialog	1		20	10	TWN_CARA+0097CF	の子の薬が作れるぞ！
dialog	1		19	9	FLD_A7+006D6C	の守護を最優先せよ
dialog	1		27	13	FLD_A7+006BF7	の封印が強制解除されました
dialog	1		8	4	TWN_SEEK+015F51	の目」…
dialog	1		10	5	TWN_CAMP+00D69D	の通り道さ
dialog	1		13	6	FLD_B6+00A49F	の開発を…』
dialog	1		41	19	BTL_T0+0539D2	は\n1ゲージを消費することで\n発射できる。
dialog	1		72	34	BTL_T0+053A17	は\n1ゲージを消費することで\n発射できる。\nこの銃は、敵を狙い撃ちできる。
dialog	1		60	28	BTL_T0+053B05	は\nその種類によって\n必要なゲージ数が\n1〜3ゲージと異なる。
dialog	1		4	2	TWN_ZOAH+032CD7	は…
dialog	1		21	10	TWN_ZOAH+0345B3	はい、これあげるね！
dialog	1		6	3	TWN_ZOAH+03733B	はね…
dialog	1		20	10	TWN_ZOAH+02FF5B	は一生懸命なんだな)
dialog	1		23	11	TWN_CAMP+00D94B	ひでえ国だぜ、あそこは
dialog	1		19	9	TWN_ZOAH+02AAFF	ひとつ試してやろう
dialog	1		17	8	TWN_ZOAH+0194BE	ひとの勝手だろ…
dialog	1		33	16	TWN_CARA+009E5F	ひとりで遣跡から戻って来るとは…
dialog	1		39	19	TWN_ZOAH+028DCA	ひまならジューバの話でも聞いてあげてよ
ui	1		31	15	FLAGEDIT+001319	ひみちゅのフラグbyMたかはC
dialog	1		25	12	BTL_C5+05237E	ひるむな！ まだいける！
dialog	1		33	16	BTL_A7_2+050ED4	ひるむな！ 各銃座、撃ちまくれ！
dialog	1		23	11	BTL_B6_2+053C29	ふう、何とか倒せたか…
dialog	1		19	9	TWN_ZOAH+02F9C9	ふうん…ま、いいや
dialog	1		35	17	TWN_ZOAH+01C132	ふん、まあいい…おおよそ察しはつく
dialog	1		39	19	TWN_ZOAH+03E695	ふーん…なら、ジューバの店に行ってみな
dialog	1		5	2	BTL_B6+05B0B0	ふ化
dialog	1		4	2	TWN_ZOAH+022DF7	へ…
dialog	1		35	17	TWN_SEEK+0166EF	へえ…あんたがドラゴンの乗り手か！
dialog	1		31	15	TWN_ZOAH+039E28	へえ…いい銃持ってるじゃねえか
dialog	1		35	17	TWN_SEEK+00EACA	へえ…普通の人間と変わんないんだね
dialog	1		35	17	TWN_ZOAH+01E07A	へえ、司祭様と張り合おうってのかね
dialog	1		39	19	TWN_CAMP+00DDE8	へたすりゃ、国ひとつ滅ぼしかねないのさ
dialog	1		31	15	TWN_ZOAH+018527	へっ！ でけえ□叩くじゃねえか
dialog	1		21	10	TWN_SEEK+00E789	へっ！ バカ言うなよ
dialog	1		21	10	TWN_SEEK+0125CA	への道を開いてもらう
dialog	1		31	15	TWN_CAMP+00C8DA	へへ…これで、貸し借りなしだな
dialog	1		4	2	TWN_CARA+00CC82	ほう
dialog	1		33	16	TWN_ZOAH+03398B	ほう…まあ、無理にとは言わんがね
dialog	1		33	16	TWN_ZOAH+03361C	ほう…神聖区民の頼みを断るとはね
dialog	1		35	17	TWN_ZOAH+02AADC	ほう、どのくらい仕込まれとるのかな
dialog	1		21	10	BTL_C5_2+04F8D9	ほう、なかなかやるな
dialog	1		17	8	TWN_ZOAH+00D88F	ほう、わかるか？
dialog	1		35	17	BTL_C5_2+04F8EE	ほうびに帝国旗艦の力を見せてやろう
dialog	1		35	17	TWN_SEEK+015DF9	ほとんどの者は、すでに里を脱出した
dialog	1		4	2	TWN_ZOAH+02EF97	ほゆ<09>
dialog	1		15	7	TWN_ZOAH+039CDE	ほら、こいつさ
dialog	1		31	15	TWN_ZOAH+02FB6A	ほら、そこ、しっかり押さえろよ
dialog	1		15	7	TWN_ZOAH+0232CA	ほれ、見てみな
dialog	1		25	12	TWN_ZOAH+02394B	ぼうず、悪い事は言わねえ
dialog	1		37	18	TWN_CARA+0168DD	ぼうずの薬を調達してくれたんだってな
dialog	1		11	5	TWN_ZOAH+030106	ま、いいよ
dialog	1		31	15	TWN_SEEK+00C243	ま、おまえなら大丈夫だろうけど
dialog	1		29	14	TWN_ZOAH+03EACE	ま、そんなに気にする事ないさ
dialog	1		15	7	TWN_CARA+017BF0	ま、なんとかね
dialog	1		29	14	TWN_ZOAH+01AC63	ま、まあ、ちょっと待ちたまえ
dialog	1		29	14	TWN_ZOAH+03E3C8	ま、ハンターらしい最期かもな
dialog	1		33	16	TWN_CAMP+00E1AE	ま、世間様の評判なんて関係ないさ
dialog	1		25	12	TWN_SEEK+00EA10	ま、今回は敵が敵だからね
dialog	1		31	15	TWN_ZOAH+02B2B3	ま、若いうちはそれでもよかろう
dialog	1		21	10	TWN_ZOAH+01E361	まあ、そうなんですか
dialog	1		21	10	TWN_ZOAH+033A42	まあ、そう言わずに…
dialog	1		33	16	TWN_ZOAH+01AED4	まあ、今すぐ返事をくれとは言わん
dialog	1		13	6	TWN_CAMP+00CDC5	まあ、待てよ
dialog	1		25	12	TWN_SEEK+012418	まあ、無理もないだろうな
dialog	1		19	9	TWN_ZOAH+03E1D6	まあ、無理もないな
dialog	1		33	16	TWN_ZOAH+0333A0	まあいい…私はキトールという者だ
dialog	1		35	17	TWN_CARA+00C7A8	まあいいや…おれ、エンカクってんだ
dialog	1		7	3	TWN_ZOAH+030534	まあな
dialog	1		23	11	TWN_ZOAH+01B00C	まあよかろう、ただし…
dialog	1		37	18	TWN_CAMP+00C770	まいったなあ…パエットに何て言おう…
dialog	1		31	15	TWN_ZOAH+03E599	まさか、ドラゴンが出るとはねえ
dialog	1		35	17	TWN_ZOAH+01C446	まさか、司祭自ら掟を曲げるとはな…
dialog	1		29	14	TWN_SEEK+0172F5	まさか、彼女が姿を消すとは…
dialog	1		25	12	TWN_ZOAH+02929F	まさか本当じゃないわよね
dialog	1		39	19	TWN_SEEK+00BB25	まさか本物に出くわす時が来るとはなあ…
dialog	1		9	4	TWN_ZOAH+02F63F	まさか！
dialog	1		27	13	TWN_ZOAH+0375D9	まず、通路を抜けてください
dialog	1		21	10	BTL_B6_2+053CFE	まずい、仲間を呼んだ
dialog	1		25	12	BTL_A3_2+054F29	まずいぞ…怒らせたか！？
dialog	1		11	5	FLD_A5+00D54D	まずいな、
dialog	1		23	11	BTL_B6_2+053BF3	まずいな、早く回復しろ
dialog	1		11	5	FLD_C8+0133E7	まずいな！
dialog	1		31	15	TWN_SEEK+012297	まずは、これを受け取ってほしい
dialog	1		39	19	TWN_SEEK+015266	まずは、森の下にある根を弱らせることだ
dialog	1		33	16	TWN_CAMP+00D531	まずは、水を抜かなきゃならんがな
dialog	1		33	16	TWN_CAMP+00EF03	また、新しいしもべを造っている…
dialog	1		35	17	TWN_ZOAH+01869A	また、連中に吸い上げられちまうのさ
dialog	1		31	15	TWN_CARA+009D9E	まだ、アンユウは帰ってないが…
dialog	1		17	8	BTL_B2+04FE18	まだ、倒せない！
dialog	1		35	17	TWN_CAMP+00F7A2	まだ、儀が帝国に雇われてたころにね
dialog	1		25	12	TWN_ZOAH+0291AF	まだ、店は開けてないわよ
dialog	1		37	18	BTL_C2+057AF1	まだ装甲が不完全なブロックがあります
dialog	1		27	13	TWN_SEEK+0168BF	まだ詳しく調べてないのによ
dialog	1		17	8	BTL_B6_2+053B74	まだ追ってくる！
dialog	1		25	12	TWN_ZOAH+0339D6	まったく…何様のつもりだ
dialog	1		27	13	TWN_ZOAH+033AF8	まったく、最近のよそ者は…
dialog	1		31	15	BTL_B2+04FF35	まったくだ…こいつの力が帝国に
dialog	1		39	19	TWN_CARA+00A332	まっとうな人間の仕事じゃないってわけさ
dialog	1		7	3	FLD_B5+009381	まで)
dialog	1		19	9	FLD_B5+0096A2	まで行ってみよう)
dialog	1		39	19	TWN_CARA+016C60	まともに暮らせる土地に行きたいもんだぜ
dialog	1		39	19	TWN_CARA+00676E	まともに暮らせる土地を見つけるまではな
dialog	1		6	3	TWN_ZOAH+023545	まりよ
dialog	1		17	8	TWN_ZOAH+02ABDB	まわりを1周する
dialog	1		37	18	TWN_SEEK+0072E3	みんな、ここに魂を預けて旅してるのさ
dialog	1		33	16	TWN_CAMP+00E76C	みんな、そんなに力が欲しいのか…
dialog	1		31	15	TWN_ZOAH+02F742	みんな、どうして逃げないのかな
dialog	1		33	16	TWN_ZOAH+03451B	みんな、よそ者がきらいなんだって
dialog	1		35	17	TWN_SEEK+00BD91	みんな、居場所を尋われた人達なんだ
dialog	1		35	17	TWN_ZOAH+00D90F	みんな、攻性生物に殺されてしまった
dialog	1		37	18	TWN_ZOAH+034680	みんな、早く森から帰ってこないかなあ
dialog	1		10	5	TWN_ZOAH+013C5A	むだからな
dialog	1		18	9	FLD_C8+013BEB	めの層に当たるわ…
dialog	1		4	2	TWN_CAMP+00EEAE	める
dialog	1		15	7	FLD_B2+00E0FC	もあるかも…)
dialog	1		37	18	TWN_ZOAH+01AB63	もう、この街には必要ないものだからな
dialog	1		31	15	TWN_ZOAH+023361	もう、この街にゃ来ねえだろうよ
dialog	1		29	14	TWN_CARA+00958C	もう、ろくな物は残ってないよ
dialog	1		23	11	TWN_ZOAH+033AE1	もういい、君には頼まん
dialog	1		23	11	TWN_ZOAH+019248	もういいよ、どうでも…
dialog	1		27	13	TWN_ZOAH+039F9A	もういいよ、他をあたるから
dialog	1		11	5	FLD_A5+00F8D5	もうやめる
dialog	1		33	16	FLD_C8+0137D1	もう一度ゲートにアクセスしてみて
dialog	1		27	13	TWN_SEEK+006759	もう何も言わん、行ってこい
dialog	1		19	9	FLD_C8+01307A	もう使えないのか？
dialog	1		39	19	TWN_ZOAH+038E13	もう少し、余分に売っていただけませんか
dialog	1		29	14	TWN_ZOAH+039EE5	もう少し、安くならないかな？
dialog	1		21	10	FLD_B6+00AF56	もう降りちゃったよ！
dialog	1		33	16	BTL_B2+04FEE6	もしかすると、おまえのドラゴンに
dialog	1		37	18	TWN_ZOAH+01B04A	もちろん、働きに応じて相応の礼はする
dialog	1		17	8	FLD_A5+00F8C4	もちろん挑戦する
dialog	1		29	14	TWN_ZOAH+02F242	もっとすげえもんがあるはずだ
dialog	1		33	16	BTL_A5_2+05AAC5	もっとまともな奴がいるはずだが…
dialog	1		35	17	TWN_SEEK+009A72	もっとも、ゾアの街はもうないけどね
dialog	1		33	16	TWN_ZOAH+014E4D	もっとも、今は誰もいねえと思うぜ
dialog	1		25	12	TWN_ZOAH+01AF68	もっとよく考えて来たまえ
dialog	1		13	6	TWN_ZOAH+039F49	もっと値切る
